时间,风机名,风速(m/s),功率(kW),发电机转速（rpm）,叶片角度(°),发电量（kWh）,备注
2015/6/6 18:00,A01,11.77,1461.6,1778.3,0.02,9965523,
2015/6/6 18:10,A01,11.74,1595.4,1806.3,3.72,9965779,
2015/6/6 18:20,A01,11.74,1595.4,1806.3,3.72,9965779,此时间点无数据
2015/6/6 18:30,A01,12.52,1600.2,1815.3,3.39,9966308,
2015/6/6 18:40,A01,12.05,1594.8,1808.3,3.35,9966572,
2015/6/6 18:50,A01,12.02,1596.6,1809.4,3.49,9966838,
2015/6/6 19:00,A01,12.02,1596.6,1809.4,3.49,9966838,此时间点无数据
2015/6/6 19:10,A01,12.24,1603.2,1812.6,1.06,9967367,
2015/6/6 19:20,A01,12.07,1597.2,1811.3,3.72,9967633,
2015/6/6 19:30,A01,11.74,1515.6,1788.2,0.03,9967899,
2015/6/6 19:40,A01,11.71,1599,1804.1,2.97,9968165,
2015/6/6 19:50,A01,12.16,1596.6,1816.6,5.09,9968431,
2015/6/6 20:00,A01,12.02,1597.2,1807.4,4.24,9968698,
2015/6/6 20:10,A01,12.05,1602.6,1813.3,4.79,9968964,
2015/6/6 20:20,A01,12.07,1597.8,1808.2,2.75,9969231,
2015/6/6 20:30,A01,11.96,1481.4,1810.7,0.07,9969486,
2015/6/6 20:40,A01,11.96,1481.4,1810.7,0.07,9969486,此时间点无数据
2015/6/6 20:50,A01,11.96,1481.4,1810.7,0.07,9969486,此时间点无数据
2015/6/6 21:00,A01,10.45,1445.4,1816.4,0.03,9970178,
2015/6/6 21:10,A01,10.45,1445.4,1816.4,0.03,9970178,此时间点无数据
2015/6/6 21:20,A01,12.19,1596,1817.1,3.24,9970692,
2015/6/6 21:30,A01,9.45,1261.2,1799.9,0.05,9970936,
2015/6/6 21:40,A01,10.51,1248.6,1802.3,0.05,9971129,
2015/6/6 21:50,A01,9.92,1534.2,1799.7,0.02,9971344,
2015/6/6 22:00,A01,12.05,1579.8,1809.3,0.14,9971593,
2015/6/6 22:10,A01,10.9,1512.6,1808.7,0.04,9971846,
2015/6/6 22:20,A01,11.52,1598.4,1811.5,0.67,9972103,
2015/6/6 22:30,A01,11.35,1600.2,1816.2,3.48,9972360,
2015/6/6 22:40,A01,11.21,1596.6,1814.8,0.76,9972624,
2015/6/6 22:50,A01,11.12,1449.6,1811.1,0.05,9972885,
2015/6/6 23:00,A01,12.21,1596.6,1802.1,3.28,9973132,
2015/6/6 23:10,A01,11.99,1608,1818.4,0.56,9973377,
2015/6/6 23:20,A01,12.38,1594.8,1765.3,2.66,9973627,
2015/6/6 23:30,A01,10.31,1378.2,1793.5,0.06,9973876,
2015/6/6 23:40,A01,10.37,1285.8,1796.4,0.04,9974097,
2015/6/6 23:50,A01,10.37,1285.8,1796.4,0.04,9974097,此时间点无数据
2015/6/7 0:00,A01,11.77,1516.8,1787.7,0.02,9974544,
2015/6/7 0:10,A01,10.29,1399.8,1814.2,0.02,9974794,
2015/6/7 0:20,A01,10.29,1399.8,1814.2,0.02,9974794,此时间点无数据
2015/6/7 0:30,A01,10.31,1603.8,1821.2,2.22,9975296,
2015/6/7 0:40,A01,10.62,1390.8,1810.5,0.02,9975552,
2015/6/7 0:50,A01,11.35,1600.8,1798.3,1.2,9975792,
2015/6/7 1:00,A01,9.56,1148.4,1810.2,0.02,9975997,
2015/6/7 1:10,A01,9.87,1043.4,1808,0.03,9976197,
2015/6/7 1:20,A01,10.7,1327.2,1812.9,0.03,9976394,
2015/6/7 1:30,A01,11.29,1590,1796.6,0.12,9976592,
2015/6/7 1:40,A01,11.38,1393.2,1811.6,0.06,9976802,
2015/6/7 1:50,A01,13.02,1590,1794.6,5.04,9977053,
2015/6/7 2:00,A01,9.45,1053.6,1806.3,0.02,9977267,
2015/6/7 2:10,A01,7.49,847.8,1810.7,0.02,9977378,
2015/6/7 2:20,A01,7.97,883.8,1810.4,0.03,9977517,
2015/6/7 2:30,A01,7.63,730.8,1809.4,0.03,9977644,
2015/6/7 2:40,A01,7.58,765.6,1809.6,0.03,9977762,
2015/6/7 2:50,A01,7.04,669.6,1778.3,0.03,9977885,
2015/6/7 3:00,A01,7.04,669.6,1778.3,0.03,9977885,此时间点无数据
2015/6/7 3:10,A01,6.23,523.8,1641.7,0.05,9978084,
2015/6/7 3:20,A01,5.59,349.8,1435.7,0.03,9978182,
2015/6/7 3:30,A01,6.07,450.6,1562.4,0.03,9978265,
2015/6/7 3:40,A01,6.07,450.6,1562.4,0.03,9978265,此时间点无数据
2015/6/7 3:50,A01,6.12,372.6,1462.8,0.03,9978438,
2015/6/7 4:00,A01,8.11,689.4,1799.2,0.03,9978546,
2015/6/7 4:10,A01,7.77,666.6,1776.9,0.02,9978640,
2015/6/7 4:20,A01,5.87,303,1366.7,0.02,9978717,
2015/6/7 4:30,A01,5.87,303,1366.7,0.02,9978717,此时间点无数据
2015/6/7 4:40,A01,6.12,369.6,1463,0.02,9978866,
2015/6/7 4:50,A01,6.29,468,1577.6,0.02,9978944,
2015/6/7 5:00,A01,6.71,510.6,1627.6,0.02,9979024,
2015/6/7 5:10,A01,6.07,364.8,1451.5,0.02,9979098,
2015/6/7 5:20,A01,6.93,481.8,1596.7,0.02,9979168,
2015/6/7 5:30,A01,7.69,530.4,1651.8,0.02,9979239,
2015/6/7 5:40,A01,5.87,375,1467.2,0.02,9979309,
2015/6/7 5:50,A01,7.38,648,1756,0.02,9979394,
2015/6/7 6:00,A01,6.12,551.4,1667.7,0.02,9979477,
2015/6/7 6:10,A01,6.49,474,1587,0.02,9979551,
2015/6/7 6:20,A01,6.99,440.4,1552.9,0.02,9979619,
2015/6/7 6:30,A01,6.99,440.4,1552.9,0.02,9979619,此时间点无数据
2015/6/7 6:40,A01,4.22,109.8,1042.8,0.02,9979699,
2015/6/7 6:50,A01,6.29,354,1441,0.02,9979731,
2015/6/7 7:00,A01,6.29,354,1441,0.02,9979731,此时间点无数据
2015/6/7 7:10,A01,5.84,341.4,1427.5,0.02,9979855,
2015/6/7 7:20,A01,5.9,334.2,1412.5,0.02,9979912,
2015/6/7 7:30,A01,4.59,175.8,1145.7,0.02,9979952,
2015/6/7 7:40,A01,4.59,175.8,1145.7,0.02,9979952,此时间点无数据
2015/6/7 7:50,A01,4.7,151.2,1091.9,0.02,9980036,
2015/6/7 8:00,A01,5.06,238.2,1264.5,0.02,9980065,
2015/6/7 8:10,A01,5.06,238.2,1264.5,0.02,9980065,此时间点无数据
2015/6/7 8:20,A01,6.07,372,1466.7,0.02,9980159,
2015/6/7 8:30,A01,6.07,372,1466.7,0.02,9980159,此时间点无数据
2015/6/7 8:40,A01,5.82,382.8,1473.6,0.02,9980251,
2015/6/7 8:50,A01,4.7,240.6,1268.6,0.02,9980290,
2015/6/7 9:00,A01,4.67,163.2,1123.7,0.02,9980320,
2015/6/7 9:10,A01,3.69,75.60001,1051.8,0.02,9980350,
2015/6/7 9:20,A01,2.69,0,1043.7,0.02,9980352,
2015/6/7 9:30,A01,3.02,27.6,1051.9,0.02,9980357,
2015/6/7 9:40,A01,2.57,12.6,1044.6,0.02,9980363,
2015/6/7 9:50,A01,3.24,24.6,1051.2,0.02,9980372,
2015/6/7 10:00,A01,0,0,0,88.98,9980372,
2015/6/7 10:10,A01,0,0,0,88.98,9980372,此时间点无数据
2015/6/7 10:20,A01,0,0,8.1,88.98,9980372,
2015/6/7 10:30,A01,0.84,0,-6,88.98,9980372,
2015/6/7 10:40,A01,1.71,0,-0.7,88.98,9980372,
2015/6/7 10:50,A01,1.32,0,1.8,88.98,9980372,
2015/6/7 11:00,A01,0.7,0,0,88.98,9980372,
2015/6/7 11:10,A01,0,0,-0.9,88.98,9980372,
2015/6/7 11:20,A01,0,0,-0.2,88.98,9980372,
2015/6/7 11:30,A01,0,0,4,88.98,9980372,
2015/6/7 11:40,A01,0,0,4,88.98,9980372,此时间点无数据
2015/6/7 11:50,A01,2.63,0,0,88.98,9980372,
2015/6/7 12:00,A01,1.85,0,-3.3,88.98,9980372,
2015/6/7 12:10,A01,1.54,0,0,88.98,9980372,
2015/6/7 12:20,A01,2.18,0,-2,88.98,9980372,
2015/6/7 12:30,A01,3.5,0,-0.4,88.98,9980372,
2015/6/7 12:40,A01,2.88,0,0.4,88.98,9980372,
2015/6/7 12:50,A01,2.88,0,0.4,88.98,9980372,此时间点无数据
2015/6/7 13:00,A01,2.57,19.2,1049.7,0.02,9980375,
2015/6/7 13:10,A01,2.57,19.2,1049.7,0.02,9980375,此时间点无数据
2015/6/7 13:20,A01,1.71,0,0,88.97,9980377,
2015/6/7 13:30,A01,0,0,0,88.97,9980377,
2015/6/7 13:40,A01,1.54,0,0,88.97,9980377,
2015/6/7 13:50,A01,2.16,0,2.9,88.97,9980377,
2015/6/7 14:00,A01,2.63,0,0,88.97,9980377,
2015/6/7 14:10,A01,1.65,0,0,88.97,9980377,
2015/6/7 14:20,A01,2.1,0,-5.5,88.97,9980377,
2015/6/7 14:30,A01,2.1,0,-5.5,88.97,9980377,此时间点无数据
2015/6/7 14:40,A01,2.1,0,-5.5,88.97,9980377,此时间点无数据
2015/6/7 14:50,A01,0,0,0,88.97,9980377,
2015/6/7 15:00,A01,0,0,0,88.97,9980377,此时间点无数据
2015/6/7 15:10,A01,1.71,0,0,88.97,9980377,
2015/6/7 15:20,A01,1.71,0,0,88.97,9980377,此时间点无数据
2015/6/7 15:30,A01,0,0,0,88.97,9980377,
2015/6/7 15:40,A01,0,0,0,88.97,9980377,此时间点无数据
2015/6/7 15:50,A01,0,0,0,88.97,9980377,
2015/6/7 16:00,A01,0,0,0,88.97,9980377,此时间点无数据
2015/6/7 16:10,A01,0,0,0,88.97,9980377,
2015/6/7 16:20,A01,0,0,0,88.97,9980377,
2015/6/7 16:30,A01,0,0,0,88.97,9980377,
2015/6/7 16:40,A01,0,0,0,88.97,9980377,
2015/6/7 16:50,A01,0,0,0,88.97,9980377,此时间点无数据
2015/6/7 17:00,A01,0,0,0,88.97,9980377,此时间点无数据
2015/6/7 17:10,A01,2.18,0,0,88.97,9980377,
2015/6/7 17:20,A01,2.55,0,0,88.97,9980377,
2015/6/7 17:30,A01,3.16,0,-2,88.97,9980377,
2015/6/7 17:40,A01,3.89,0,-2.6,88.97,9980377,
2015/6/7 17:50,A01,4.45,117.6,1049,0.01,9980385,
2015/6/7 18:00,A01,5.31,160.8,1113.1,0.01,9980410,
2015/6/7 18:10,A01,5.17,181.8,1157.8,0.01,9980436,
2015/6/7 18:20,A01,6.09,348,1434.6,0.01,9980488,
2015/6/7 18:30,A01,6.79,470.4,1583.1,0.01,9980556,
2015/6/7 18:40,A01,5.65,316.8,1387,0.01,9980632,
2015/6/7 18:50,A01,5.34,186,1167.8,0.01,9980665,
2015/6/7 19:00,A01,3.61,91.8,1058.9,0.01,9980701,
2015/6/7 19:10,A01,0,0,0,88.97,9980702,
2015/6/7 19:20,A01,0,0,-4.8,88.97,9980702,
2015/6/7 19:30,A01,2.18,0,-8.4,88.97,9980702,
2015/6/7 19:40,A01,4.22,0,6,88.97,9980702,
2015/6/7 19:50,A01,7.24,519.6,1635.7,0.02,9980723,
2015/6/7 20:00,A01,7.77,673.2,1781.8,0.02,9980800,
2015/6/7 20:10,A01,7.66,700.8,1807.1,0.02,9980928,
2015/6/7 20:20,A01,7.66,700.8,1807.1,0.02,9980928,此时间点无数据
2015/6/7 20:30,A01,6.74,483,1597.2,0.02,9981165,
2015/6/7 20:40,A01,5.03,309.6,1375.9,0.02,9981248,
2015/6/7 20:50,A01,7.13,580.2,1696.5,0.02,9981309,
2015/6/7 21:00,A01,10.15,1104,1808.5,0.02,9981447,
2015/6/7 21:10,A01,10.57,1278.6,1806.7,0.02,9981656,
2015/6/7 21:20,A01,9.14,1100.4,1807.8,0.02,9981860,
2015/6/7 21:30,A01,7.77,618,1731.8,0.02,9982003,
2015/6/7 21:40,A01,7.69,708.6,1809.1,0.02,9982104,
2015/6/7 21:50,A01,5.9,402,1502.6,0.02,9982195,
2015/6/7 22:00,A01,6.23,403.2,1504.9,0.02,9982262,
2015/6/7 22:10,A01,3.5,55.8,1050.1,0.02,9982320,
2015/6/7 22:20,A01,2.88,0,0,88.98,9982321,
2015/6/7 22:30,A01,5.03,138,1058.7,0.03,9982325,
2015/6/7 22:40,A01,6.32,260.4,1302.1,0.03,9982365,
2015/6/7 22:50,A01,7.55,580.8,1696.3,0.03,9982428,
2015/6/7 23:00,A01,6.82,564.6,1681.3,0.03,9982526,
2015/6/7 23:10,A01,7.91,886.8,1808.9,0.03,9982651,
2015/6/7 23:20,A01,7.97,763.8,1808.2,0.03,9982797,
2015/6/7 23:30,A01,7.55,760.2,1810.4,0.03,9982932,
2015/6/7 23:40,A01,7.49,642.6,1755.2,0.03,9983052,
2015/6/7 23:50,A01,7.58,620.4,1734,0.03,9983152,
2015/6/8 0:00,A01,8.86,865.2001,1807.1,0.03,9983275,
2015/6/8 0:10,A01,8.72,984.6,1808.9,0.03,9983429,
2015/6/8 0:20,A01,10.09,1029.6,1808.5,0.03,9983594,
2015/6/8 0:30,A01,10.09,1029.6,1808.5,0.03,9983594,此时间点无数据
2015/6/8 0:40,A01,9.64,1122.6,1808,0.03,9983926,
2015/6/8 0:50,A01,11.24,1214.4,1810.4,0.03,9984111,
2015/6/8 1:00,A01,11.93,1403.4,1808.2,0.03,9984315,
2015/6/8 1:10,A01,11.74,1225.2,1810.9,0.03,9984518,
2015/6/8 1:20,A01,8.16,978.6001,1806.2,0.03,9984702,
2015/6/8 1:30,A01,9.53,1055.4,1808.9,0.03,9984892,
2015/6/8 1:40,A01,9.53,1055.4,1808.9,0.03,9984892,此时间点无数据
2015/6/8 1:50,A01,9.28,1204.8,1811.3,0.03,9985256,
2015/6/8 2:00,A01,10.87,1339.2,1806.2,0.03,9985468,
2015/6/8 2:10,A01,10.76,1292.4,1807.4,0.03,9985687,
2015/6/8 2:20,A01,9.42,1257.6,1808.2,0.03,9985884,
2015/6/8 2:30,A01,9.89,1095,1805.2,0.03,9986109,
2015/6/8 2:40,A01,10.12,1273.2,1806.2,0.03,9986316,
2015/6/8 2:50,A01,9.92,1066.2,1805.4,0.06,9986540,
2015/6/8 3:00,A01,11.29,1368.6,1811.6,0.06,9986745,
2015/6/8 3:10,A01,12.27,1486.8,1797.4,0.07,9986990,
2015/6/8 3:20,A01,11.74,1409.4,1808.2,0.05,9987215,
2015/6/8 3:30,A01,12.07,1598.4,1804.1,2.75,9987444,
2015/6/8 3:40,A01,10.82,1386.6,1810.4,0.02,9987673,
2015/6/8 3:50,A01,11.93,1599.6,1814,2.95,9987920,
2015/6/8 4:00,A01,11.77,1561.2,1807.3,0.06,9988160,
2015/6/8 4:10,A01,6.79,553.8,1669.9,0.02,9988329,
2015/6/8 4:20,A01,10.15,1217.4,1807.8,0.03,9988474,
2015/6/8 4:30,A01,10.31,1507.8,1807.6,0.05,9988725,
2015/6/8 4:40,A01,11.79,1423.2,1810,0.03,9988974,
2015/6/8 4:50,A01,11.38,1399.2,1808.2,0.03,9989200,
2015/6/8 5:00,A01,8.83,1237.2,1816.6,0.02,9989417,
2015/6/8 5:10,A01,9.89,1066.8,1812.7,0.04,9989609,
2015/6/8 5:20,A01,12.21,1562.4,1802.9,0.05,9989826,
2015/6/8 5:30,A01,8.02,958.2,1822.1,0.02,9990028,
2015/6/8 5:40,A01,7.6,687,1800.1,0.04,9990171,
2015/6/8 5:50,A01,10.23,1341.6,1804,0.02,9990343,
2015/6/8 6:00,A01,11.96,1594.8,1808.2,2.19,9990599,
2015/6/8 6:10,A01,11.99,1520.4,1810.7,0.08,9990853,
2015/6/8 6:20,A01,11.99,1520.4,1810.7,0.08,9990853,此时间点无数据
2015/6/8 6:30,A01,12.19,1531.8,1758.5,0.04,9991335,
2015/6/8 6:40,A01,11.93,1470,1811.3,0.03,9991575,
2015/6/8 6:50,A01,6.9,828.6,1779.4,0.02,9991804,
2015/6/8 7:00,A01,11.07,1219.2,1807.8,0.03,9992000,
2015/6/8 7:10,A01,9.95,1125.6,1802.9,0.04,9992194,
2015/6/8 7:20,A01,8.86,999.6,1800.8,0.03,9992384,
2015/6/8 7:30,A01,8.86,999.6,1800.8,0.03,9992384,此时间点无数据
2015/6/8 7:40,A01,8.39,598.2,1721.2,0.03,9992736,
2015/6/8 7:50,A01,11.04,1169.4,1807.6,0.02,9992907,
2015/6/8 8:00,A01,10.29,937.8,1805.4,0.02,9993076,
2015/6/8 8:10,A01,10.17,1122.6,1806.3,0.02,9993251,
2015/6/8 8:20,A01,7.8,674.4,1791.1,0.02,9993424,
2015/6/8 8:30,A01,11.29,1231.8,1806.9,0.02,9993602,
2015/6/8 8:40,A01,10.09,1197.6,1807.8,0.04,9993773,
2015/6/8 8:50,A01,9.75,987.0001,1799,0.04,9993967,
2015/6/8 9:00,A01,12.16,1183.2,1807.4,0.04,9994157,
2015/6/8 9:10,A01,10.7,1180.2,1802.7,0.04,9994367,
2015/6/8 9:20,A01,9.89,868.8,1810,0.02,9994509,
2015/6/8 9:30,A01,8.61,908.4,1808.2,0.02,9994671,
2015/6/8 9:40,A01,7.44,512.4,1628.9,0.06,9994815,
2015/6/8 9:50,A01,10.98,1217.4,1806.9,0.06,9994947,
2015/6/8 10:00,A01,8.61,939,1809.1,0.06,9995119,
2015/6/8 10:10,A01,8.61,939,1809.1,0.06,9995119,此时间点无数据
2015/6/8 10:20,A01,9.84,1051.2,1810,0.06,9995418,
2015/6/8 10:30,A01,9.45,1027.8,1808.5,0.07,9995619,
2015/6/8 10:40,A01,11.15,1375.8,1821,0.03,9995806,
2015/6/8 10:50,A01,8.36,938.4,1812.6,0.02,9995990,
2015/6/8 11:00,A01,10.4,1069.2,1801,0.02,9996170,
2015/6/8 11:10,A01,10.29,997.2001,1805.8,0.02,9996342,
2015/6/8 11:20,A01,8.83,800.4,1814.6,0.02,9996493,
2015/6/8 11:30,A01,5.03,366.6,1457,0.01,9996626,
2015/6/8 11:40,A01,8.02,819.6,1812.2,0.01,9996738,
2015/6/8 11:50,A01,7.38,669.6,1781.4,0.01,9996849,
2015/6/8 12:00,A01,7.1,479.4,1592.8,0.01,9996965,
2015/6/8 12:10,A01,8.39,774,1805.6,0.02,9997076,
2015/6/8 12:20,A01,6.68,573,1690.4,0.04,9997155,
2015/6/8 12:30,A01,11.49,1255.8,1816.8,0.04,9997272,
2015/6/8 12:40,A01,13.72,1599,1809.4,4.9,9997504,
2015/6/8 12:50,A01,12.83,1595.4,1778.3,3.8,9997748,
2015/6/8 13:00,A01,11.04,1219.8,1798.3,0.02,9997961,
2015/6/8 13:10,A01,13.05,1545.6,1702.5,0.03,9998203,
2015/6/8 13:20,A01,9.67,1111.2,1810.2,0.03,9998430,
2015/6/8 13:30,A01,13.08,1606.2,1819.3,3.38,9998658,
2015/6/8 13:40,A01,12.05,1492.2,1809.6,0.07,9998886,
2015/6/8 13:50,A01,4.73,222.6,1235.6,0.02,9999064,
2015/6/8 14:00,A01,7.21,655.2,1768.8,0.02,9999188,
2015/6/8 14:10,A01,7.88,835.2,1810.9,0.04,9999298,
2015/6/8 14:20,A01,8.27,691.2,1799.2,0.04,9999433,
2015/6/8 14:30,A01,7.55,820.8,1799.9,0.04,9999564,
2015/6/8 14:40,A01,9.39,821.4,1815.1,0.02,9999707,
2015/6/8 14:50,A01,7.83,722.4,1806.3,0.02,9999817,
2015/6/8 15:00,A01,6.04,244.8,1276.6,0.02,9999901,
2015/6/8 15:10,A01,5.59,232.2,1254.3,0.02,9999947,
2015/6/8 15:20,A01,5.06,193.8,1181,0.02,9999975,
2015/6/8 15:30,A01,7.16,537.6,1654.9,0.02,10000013,
2015/6/8 15:40,A01,7.46,607.8,1724.1,0.03,10000108,
2015/6/8 15:50,A01,6.4,395.4,1495.2,0.03,10000184,
2015/6/8 16:00,A01,6.4,395.4,1495.2,0.03,10000184,此时间点无数据
2015/6/8 16:10,A01,7.55,674.4,1784.9,0.03,10000328,
2015/6/8 16:20,A01,7.72,579.6,1697.4,0.03,10000416,
2015/6/8 16:30,A01,4.39,93.60001,1045.2,0.03,10000459,
2015/6/8 16:40,A01,4.67,172.2,1136.7,0.03,10000487,
2015/6/8 16:50,A01,3.38,102.6,1050.1,0.03,10000506,
2015/6/8 17:00,A01,4.7,151.2,1089.1,0.03,10000530,
2015/6/8 17:10,A01,4.14,78,1051.9,0.03,10000565,
2015/6/8 17:20,A01,4.14,78,1051.9,0.03,10000565,此时间点无数据
2015/6/8 17:30,A01,4.42,141,1068.4,0.03,10000618,
2015/6/8 17:40,A01,3.78,135.6,1051.4,0.03,10000646,
2015/6/8 17:50,A01,3.92,135.6,1052.9,0.03,10000673,
2015/6/8 18:00,A01,4.89,108.6,1049.2,0.03,10000696,
2015/6/8 18:10,A01,3.94,99,1050.8,0.03,10000721,
2015/6/8 18:20,A01,4.47,143.4,1071.5,0.03,10000741,
2015/6/8 18:30,A01,5.06,216.6,1227,0.03,10000773,
2015/6/8 18:40,A01,4.81,261.6,1302.2,0.03,10000812,
2015/6/8 18:50,A01,6.43,441.6,1551.8,0.03,10000873,
2015/6/8 19:00,A01,6.32,369.6,1458.1,0.03,10000944,
2015/6/8 19:10,A01,6.32,369.6,1458.1,0.03,10000944,此时间点无数据
2015/6/8 19:20,A01,7.04,562.2,1678.5,0.03,10001099,
2015/6/8 19:30,A01,6.46,412.2,1515.9,0.03,10001166,
2015/6/8 19:40,A01,7.97,481.2,1595.2,0.03,10001240,
2015/6/8 19:50,A01,6.9,448.8,1561,0.03,10001323,
2015/6/8 20:00,A01,7.13,588.6,1702.7,0.03,10001410,
2015/6/8 20:10,A01,6.6,484.2,1594.5,0.03,10001489,
2015/6/8 20:20,A01,7.16,542.4,1660.6,0.03,10001560,
2015/6/8 20:30,A01,6.46,306.6,1373.3,0.03,10001610,
2015/6/8 20:40,A01,6.88,309.6,1380.1,0.03,10001671,
2015/6/8 20:50,A01,4.19,144.6,1074.3,0.03,10001704,
2015/6/8 21:00,A01,6.88,358.8,1452.2,0.03,10001754,
2015/6/8 21:10,A01,5.96,271.2,1320.9,0.03,10001802,
2015/6/8 21:20,A01,5.68,214.2,1224.6,0.03,10001838,
2015/6/8 21:30,A01,7.18,461.4,1575.8,0.03,10001901,
2015/6/8 21:40,A01,4.89,261,1299.9,0.03,10001945,
2015/6/8 21:50,A01,5.96,186,1172.6,0.03,10001980,
2015/6/8 22:00,A01,6.04,243.6,1274.6,0.03,10002056,
2015/6/8 22:10,A01,5.51,294.6,1354.8,0.03,10002126,
2015/6/8 22:20,A01,4.84,141,1060.4,0.03,10002170,
2015/6/8 22:30,A01,4.89,238.8,1266.4,0.03,10002220,
2015/6/8 22:40,A01,5.68,189,1173.3,0.03,10002250,
2015/6/8 22:50,A01,3.89,104.4,1037.8,0.03,10002271,
2015/6/8 23:00,A01,6.93,302.4,1372.4,0.03,10002301,
2015/6/8 23:10,A01,5.73,302.4,1366.3,0.03,10002354,
2015/6/8 23:20,A01,3.78,66.60001,1053,0.03,10002380,
2015/6/8 23:30,A01,3.72,87,1053.8,0.03,10002393,
2015/6/8 23:40,A01,4.7,138,1060.5,0.03,10002423,
2015/6/8 23:50,A01,4.87,228,1246.4,0.03,10002449,
2015/6/9 0:00,A01,3.02,0,946.1,0.03,10002463,
2015/6/9 0:10,A01,5.82,0,-2.4,88.99,10002463,
2015/6/9 0:20,A01,4.39,164.4,1120.4,0.02,10002492,
2015/6/9 0:30,A01,3.02,0,8.2,88.99,10002494,
2015/6/9 0:40,A01,4.31,0,-22.5,88.99,10002494,
2015/6/9 0:50,A01,4.31,0,-22.5,88.99,10002494,此时间点无数据
2015/6/9 1:00,A01,3.16,0,0.9,88.99,10002494,
2015/6/9 1:10,A01,3.83,0,7.5,88.99,10002494,
2015/6/9 1:20,A01,3.52,0,-10.8,88.99,10002494,
2015/6/9 1:30,A01,3.75,0,-0.9,88.99,10002494,
2015/6/9 1:40,A01,5.37,149.4,1087.5,0.03,10002494,
2015/6/9 1:50,A01,2.41,38.4,1048.3,0.03,10002512,
2015/6/9 2:00,A01,1.88,0,1004.5,0.03,10002518,
2015/6/9 2:10,A01,3.94,0,0,88.98,10002518,
2015/6/9 2:20,A01,4.25,121.8,1053.4,0.01,10002525,
2015/6/9 2:30,A01,3.3,144.6,1072.8,0.01,10002556,
2015/6/9 2:40,A01,4.53,130.2,1048.8,0.01,10002578,
2015/6/9 2:50,A01,2.8,0,1045.5,0.01,10002584,
2015/6/9 3:00,A01,4.67,137.4,1055.1,0.01,10002596,
2015/6/9 3:10,A01,4.67,137.4,1055.1,0.01,10002596,此时间点无数据
2015/6/9 3:20,A01,4.28,135.6,1058.7,0.01,10002640,
2015/6/9 3:30,A01,4.47,135,1063.7,0.01,10002660,
2015/6/9 3:40,A01,5.42,84,1044.4,0.01,10002694,
2015/6/9 3:50,A01,5.84,301.2,1367.1,0.01,10002736,
2015/6/9 4:00,A01,5.06,313.8,1382.4,0.01,10002790,
2015/6/9 4:10,A01,6.68,325.2,1409.7,0.01,10002838,
2015/6/9 4:20,A01,4.67,161.4,1107.8,0.01,10002887,
2015/6/9 4:30,A01,4.7,225,1237.4,0.01,10002938,
2015/6/9 4:40,A01,5.59,396,1493.4,0.01,10003003,
2015/6/9 4:50,A01,8.97,1041.6,1813.8,0.04,10003083,
2015/6/9 5:00,A01,6.46,376.2,1467.8,0.06,10003219,
2015/6/9 5:10,A01,4.87,240.6,1264.5,0.06,10003289,
2015/6/9 5:20,A01,7.63,418.8,1524,0.02,10003396,
2015/6/9 5:30,A01,6.9,634.2,1749.6,0.04,10003494,
2015/6/9 5:40,A01,6.9,634.2,1749.6,0.04,10003494,此时间点无数据
2015/6/9 5:50,A01,5.62,403.2,1508.1,0.03,10003633,
2015/6/9 6:00,A01,6.21,307.2,1377,0.03,10003710,
2015/6/9 6:10,A01,5.2,403.2,1501.3,0.03,10003795,
2015/6/9 6:20,A01,4.92,232.8,1255.7,0.03,10003847,
2015/6/9 6:30,A01,6.99,579,1699.6,0.03,10003895,
2015/6/9 6:40,A01,8.11,670.2,1778.9,0.03,10003983,
2015/6/9 6:50,A01,6.99,521.4,1640.3,0.03,10004064,
2015/6/9 7:00,A01,9.67,1087.2,1814.8,0.03,10004203,
2015/6/9 7:10,A01,9.08,963.6,1808,0.03,10004375,
2015/6/9 7:20,A01,6.57,520.2,1637.5,0.03,10004508,
2015/6/9 7:30,A01,6.54,430.8,1539,0.03,10004613,
2015/6/9 7:40,A01,6.23,484.8,1598.5,0.03,10004702,
2015/6/9 7:50,A01,6.74,472.8,1584.2,0.03,10004768,
2015/6/9 8:00,A01,5.4,271.2,1324,0.03,10004848,
2015/6/9 8:10,A01,6.09,338.4,1420.7,0.03,10004902,
2015/6/9 8:20,A01,6.35,376.8,1467.8,0.03,10004955,
2015/6/9 8:30,A01,6.43,426.6,1528.7,0.03,10005008,
2015/6/9 8:40,A01,7.41,784.2001,1807.3,0.03,10005114,
2015/6/9 8:50,A01,8.11,815.4,1808.7,0.03,10005233,
2015/6/9 9:00,A01,9.14,739.2,1808.9,0.02,10005390,
2015/6/9 9:10,A01,6.77,870,1812.4,0.02,10005533,
2015/6/9 9:20,A01,7.8,871.8,1793.5,0.02,10005687,
2015/6/9 9:30,A01,7.8,871.8,1793.5,0.02,10005687,此时间点无数据
2015/6/9 9:40,A01,7.49,683.4,1793.7,0.03,10005918,
2015/6/9 9:50,A01,7.49,683.4,1793.7,0.03,10005918,此时间点无数据
2015/6/9 10:00,A01,3.72,194.4,1181.6,0.03,10006043,
2015/6/9 10:10,A01,5.03,151.2,1092,0.03,10006062,
2015/6/9 10:20,A01,4,94.2,1048.6,0.03,10006102,
2015/6/9 10:30,A01,6.54,415.8,1516.1,0.03,10006138,
